Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses,Type,Order Date (MDY),Order Date (DMY)
860,$40 ,$70 ,$40 ,$110 ,$48 ,334,$65 ,Small Market,East,$15 ,1,Beans,Espresso,Decaf Espresso,$30 ,$112 ,Connecticut,$40 ,Decaf,2/19/2018,19/2/2018
337,$60 ,$100 ,$80 ,$160 ,$53 ,803,$77 ,Small Market,South,$14 ,1,Beans,Coffee,Decaf Irish Cream,$72 ,$129 ,Louisiana,$23 ,Decaf,11/5/2016,5/11/2016
505,$120 ,$50 ,$10 ,$170 ,$98 ,973,$38 ,Small Market,South,$30 ,1,Beans,Coffee,Decaf Irish Cream,($21),$135 ,New Mexico,$49 ,Decaf,6/16/2015,16/6/2015
918,$30 ,$50 ,$40 ,$80 ,$29 ,835,$42 ,Small Market,South,$8 ,1,Beans,Coffee,Decaf Irish Cream,$30 ,$70 ,Oklahoma,$19 ,Decaf,6/16/2015,16/6/2015
225,$30 ,$60 ,$40 ,$90 ,$45 ,410,$65 ,Small Market,South,$14 ,1,Beans,Espresso,Decaf Espresso,$39 ,$109 ,Louisiana,$34 ,Decaf,6/16/2015,16/6/2015
505,$30 ,$40 ,$10 ,$70 ,$39 ,212,$53 ,Small Market,South,$12 ,1,Beans,Espresso,Decaf Espresso,$19 ,$91 ,New Mexico,$36 ,Decaf,10/12/2016,12/10/2016
580,$80 ,$120 ,$80 ,$200 ,$94 ,697,$141 ,Small Market,South,$31 ,1,Beans,Espresso,Decaf Espresso,$109 ,$233 ,Oklahoma,$58 ,Decaf,10/12/2016,12/10/2016
775,$30 ,$50 ,$30 ,$80 ,$31 ,976,$37 ,Small Market,West,$9 ,1,Beans,Coffee,Decaf Irish Cream,$8 ,$67 ,Nevada,$29 ,Decaf,10/12/2016,12/10/2016
971,$50 ,$70 ,$40 ,$120 ,$42 ,384,$61 ,Small Market,West,$13 ,1,Beans,Coffee,Decaf Irish Cream,$35 ,$102 ,Oregon,$33 ,Decaf,8/27/2018,27/8/2018
435,$90 ,$120 ,$70 ,$210 ,$77 ,529,$96 ,Small Market,West,$29 ,1,Beans,Coffee,Decaf Irish Cream,$47 ,$171 ,Utah,$58 ,Decaf,11/23/2017,23/11/2017
253,$110 ,$160 ,$60 ,$270 ,$92 ,599,$129 ,Small Market,West,$83 ,1,Beans,Coffee,Decaf Irish Cream,$22 ,$219 ,Washington,$105 ,Decaf,11/23/2017,23/11/2017
702,$10 ,$30 ,$20 ,$40 ,$20 ,784,$29 ,Small Market,West,$5 ,1,Beans,Espresso,Decaf Espresso,$18 ,$49 ,Nevada,$15 ,Decaf,11/23/2017,23/11/2017
541,$140 ,$140 ,$90 ,$280 ,$149 ,"1,156",$149 ,Small Market,West,$41 ,1,Beans,Espresso,Decaf Espresso,$115 ,$295 ,Oregon,$61 ,Decaf,1/30/2018,30/1/2018
435,$40 ,$60 ,$40 ,$100 ,$44 ,844,$65 ,Small Market,West,$12 ,1,Beans,Espresso,Decaf Espresso,$58 ,$108 ,Utah,$21 ,Decaf,11/30/2016,30/11/2016
206,$70 ,$90 ,$60 ,$160 ,$78 ,995,$92 ,Small Market,West,$24 ,1,Beans,Espresso,Decaf Espresso,$65 ,$168 ,Washington,$42 ,Decaf,6/28/2015,28/6/2015
319,$20 ,$30 ,$20 ,$50 ,$20 ,829,$29 ,Small Market,Central,$5 ,1,Beans,Coffee,Amaretto,$17 ,$49 ,Iowa,$16 ,Regular,9/2/2015,2/9/2015
414,$60 ,$70 ,$20 ,$130 ,$58 ,338,$72 ,Small Market,Central,$22 ,1,Beans,Coffee,Amaretto,$23 ,$129 ,Wisconsin,$51 ,Regular,9/2/2015,2/9/2015
712,$30 ,$40 ,$20 ,$70 ,$31 ,976,$37 ,Small Market,Central,$9 ,1,Beans,Coffee,Colombian,$10 ,$67 ,Iowa,$28 ,Regular,7/10/2018,10/7/2018
573,$80 ,$100 ,$50 ,$180 ,$77 ,529,$96 ,Small Market,Central,$29 ,1,Beans,Coffee,Colombian,$46 ,$171 ,Missouri,$59 ,Regular,6/4/2018,4/6/2018
262,$90 ,$140 ,$40 ,$230 ,$92 ,599,$129 ,Small Market,Central,$83 ,1,Beans,Coffee,Colombian,$23 ,$219 ,Wisconsin,$104 ,Regular,10/19/2018,19/10/2018
515,$20 ,$30 ,$20 ,$50 ,$20 ,784,$29 ,Small Market,Central,$5 ,1,Beans,Espresso,Caffe Mocha,$17 ,$49 ,Iowa,$16 ,Regular,11/18/2018,18/11/2018
636,$50 ,$70 ,$50 ,$120 ,$44 ,844,$65 ,Small Market,Central,$12 ,1,Beans,Espresso,Caffe Mocha,$57 ,$108 ,Missouri,$22 ,Regular,8/8/2016,8/8/2016
608,$90 ,$110 ,$70 ,$200 ,$78 ,995,$92 ,Small Market,Central,$24 ,1,Beans,Espresso,Caffe Mocha,$65 ,$168 ,Wisconsin,$42 ,Regular,8/8/2016,8/8/2016
603,$40 ,$70 ,$40 ,$110 ,$51 ,265,$74 ,Small Market,East,$16 ,1,Beans,Coffee,Amaretto,$48 ,$124 ,New Hampshire,$36 ,Regular,8/8/2016,8/8/2016
475,$100 ,$160 ,$110 ,$260 ,$110 ,"1,020",$165 ,Small Market,East,$36 ,1,Beans,Coffee,Colombian,$135 ,$273 ,Connecticut,$62 ,Regular,12/6/2017,6/12/2017
603,$40 ,$80 ,$50 ,$120 ,$52 ,397,$80 ,Small Market,East,$17 ,1,Beans,Coffee,Colombian,$43 ,$131 ,New Hampshire,$46 ,Regular,12/6/2017,6/12/2017
203,$60 ,$90 ,$20 ,$150 ,$64 ,551,$90 ,Small Market,East,$58 ,1,Beans,Espresso,Caffe Mocha,$4 ,$153 ,Connecticut,$81 ,Regular,12/6/2017,6/12/2017
603,$40 ,$60 ,$10 ,$100 ,$43 ,282,$61 ,Small Market,East,$39 ,1,Beans,Espresso,Caffe Mocha,($10),$103 ,New Hampshire,$63 ,Regular,12/6/2017,6/12/2017
603,$30 ,$40 ,$0 ,$70 ,$34 ,182,$42 ,Small Market,East,$12 ,1,Beans,Espresso,Regular Espresso,($4),$75 ,New Hampshire,$42 ,Regular,12/6/2017,6/12/2017
318,$50 ,$70 ,$50 ,$120 ,$40 ,793,$59 ,Small Market,South,$11 ,1,Beans,Coffee,Colombian,$50 ,$98 ,Louisiana,$21 ,Regular,12/6/2017,6/12/2017
505,$60 ,$100 ,$60 ,$160 ,$52 ,397,$80 ,Small Market,South,$17 ,1,Beans,Coffee,Colombian,$43 ,$131 ,New Mexico,$46 ,Regular,12/6/2017,6/12/2017
918,$50 ,$70 ,$50 ,$120 ,$43 ,602,$56 ,Small Market,South,$14 ,1,Beans,Coffee,Colombian,$41 ,$98 ,Oklahoma,$24 ,Regular,3/25/2018,25/3/2018
985,$50 ,$80 ,$10 ,$130 ,$64 ,-113,$90 ,Small Market,South,$58 ,1,Beans,Espresso,Caffe Latte,$4 ,$153 ,Louisiana,$81 ,Regular,3/25/2018,25/3/2018
505,$20 ,$40 ,$10 ,$60 ,$34 ,-104,$42 ,Small Market,South,$12 ,1,Beans,Espresso,Caffe Latte,($6),$75 ,New Mexico,$43 ,Regular,3/25/2018,25/3/2018
918,$90 ,$140 ,$100 ,$230 ,$114 ,-387,$159 ,Small Market,South,$35 ,1,Beans,Espresso,Caffe Latte,$139 ,$271 ,Oklahoma,$54 ,Regular,11/19/2018,19/11/2018
985,$40 ,$70 ,$50 ,$110 ,$48 ,351,$82 ,Small Market,South,$14 ,1,Beans,Espresso,Caffe Mocha,$61 ,$129 ,Louisiana,$35 ,Regular,11/19/2018,19/11/2018
505,$30 ,$50 ,$0 ,$80 ,$43 ,282,$61 ,Small Market,South,$39 ,1,Beans,Espresso,Caffe Mocha,($10),$103 ,New Mexico,$63 ,Regular,11/4/2017,4/11/2017
918,$10 ,$30 ,$30 ,$40 ,$20 ,464,$29 ,Small Market,South,$5 ,1,Beans,Espresso,Caffe Mocha,$18 ,$49 ,Oklahoma,$15 ,Regular,12/14/2018,14/12/2018
971,$60 ,$100 ,$40 ,$160 ,$53 ,458,$75 ,Small Market,West,$48 ,1,Beans,Coffee,Amaretto,($3),$127 ,Oregon,$72 ,Regular,12/14/2018,14/12/2018
435,$80 ,$100 ,$60 ,$180 ,$68 ,998,$80 ,Small Market,West,$21 ,1,Beans,Coffee,Amaretto,$52 ,$147 ,Utah,$39 ,Regular,12/14/2018,14/12/2018
702,$40 ,$60 ,$20 ,$100 ,$36 ,212,$45 ,Small Market,West,$13 ,1,Beans,Coffee,Colombian,($1),$80 ,Nevada,$43 ,Regular,11/12/2018,12/11/2018
971,$60 ,$80 ,$30 ,$140 ,$48 ,422,$68 ,Small Market,West,$15 ,1,Beans,Coffee,Colombian,$11 ,$115 ,Oregon,$56 ,Regular,11/12/2018,12/11/2018
435,$60 ,$80 ,$50 ,$140 ,$48 ,334,$65 ,Small Market,West,$15 ,1,Beans,Coffee,Colombian,$30 ,$112 ,Utah,$40 ,Regular,11/12/2018,12/11/2018
253,$80 ,$130 ,$90 ,$210 ,$71 ,373,$104 ,Small Market,West,$22 ,1,Beans,Coffee,Colombian,$80 ,$173 ,Washington,$43 ,Regular,11/12/2018,12/11/2018
775,$0 ,$40 ,$30 ,$40 ,$0 ,645,$43 ,Small Market,West,$0 ,1,Beans,Espresso,Caffe Latte,$43 ,$43 ,Nevada,$11 ,Regular,11/12/2018,12/11/2018
541,$50 ,$60 ,$20 ,$110 ,$53 ,361,$65 ,Small Market,West,$20 ,1,Beans,Espresso,Caffe Latte,$15 ,$117 ,Oregon,$50 ,Regular,11/12/2018,12/11/2018
435,$30 ,$60 ,$50 ,$90 ,$39 ,799,$58 ,Small Market,West,$10 ,1,Beans,Espresso,Caffe Latte,$50 ,$96 ,Utah,$20 ,Regular,8/18/2017,18/8/2017
206,$40 ,$60 ,$40 ,$100 ,$48 ,599,$62 ,Small Market,West,$15 ,1,Beans,Espresso,Caffe Latte,$47 ,$109 ,Washington,$26 ,Regular,6/27/2018,27/6/2018
775,$10 ,$30 ,$20 ,$40 ,$20 ,829,$29 ,Small Market,West,$5 ,1,Beans,Espresso,Caffe Mocha,$18 ,$49 ,Nevada,$15 ,Regular,5/4/2018,4/5/2018
971,$40 ,$70 ,$40 ,$110 ,$52 ,361,$71 ,Small Market,West,$17 ,1,Beans,Espresso,Caffe Mocha,$37 ,$122 ,Oregon,$41 ,Regular,12/24/2016,24/12/2016
435,$40 ,$60 ,$40 ,$100 ,$48 ,599,$63 ,Small Market,West,$15 ,1,Beans,Espresso,Caffe Mocha,$50 ,$110 ,Utah,$25 ,Regular,12/24/2016,24/12/2016
360,$50 ,$70 ,$20 ,$120 ,$58 ,338,$72 ,Small Market,West,$22 ,1,Beans,Espresso,Caffe Mocha,$22 ,$129 ,Washington,$52 ,Regular,4/26/2018,26/4/2018
319,$220 ,$310 ,$220 ,$530 ,$263 ,"1,433",$349 ,Small Market,Central,$86 ,1,Leaves,Herbal Tea,Chamomile,$319 ,$607 ,Iowa,$110 ,Decaf,4/26/2018,26/4/2018
314,$30 ,$60 ,$10 ,$90 ,$43 ,282,$61 ,Small Market,Central,$39 ,1,Leaves,Herbal Tea,Chamomile,($11),$103 ,Missouri,$64 ,Decaf,12/16/2018,16/12/2018
608,$40 ,$70 ,$50 ,$110 ,$48 ,351,$82 ,Small Market,Central,$14 ,1,Leaves,Herbal Tea,Chamomile,$62 ,$129 ,Wisconsin,$34 ,Decaf,12/16/2018,16/12/2018
563,$100 ,$170 ,$130 ,$270 ,$127 ,671,$185 ,Small Market,Central,$40 ,1,Leaves,Herbal Tea,Lemon,$168 ,$309 ,Iowa,$59 ,Decaf,12/16/2018,16/12/2018
636,$80 ,$30 ,$0 ,$110 ,$98 ,973,$38 ,Small Market,Central,$30 ,1,Leaves,Herbal Tea,Lemon,($21),$135 ,Missouri,$49 ,Decaf,12/16/2018,16/12/2018
262,$40 ,$70 ,$60 ,$110 ,$53 ,803,$77 ,Small Market,Central,$14 ,1,Leaves,Herbal Tea,Lemon,$70 ,$129 ,Wisconsin,$24 ,Decaf,12/27/2015,27/12/2015
475,$50 ,$80 ,$40 ,$130 ,$77 ,529,$96 ,Small Market,East,$29 ,1,Leaves,Herbal Tea,Lemon,$46 ,$171 ,Connecticut,$59 ,Decaf,12/27/2015,27/12/2015
603,$20 ,$40 ,$10 ,$60 ,$36 ,212,$45 ,Small Market,East,$13 ,1,Leaves,Herbal Tea,Lemon,($1),$80 ,New Hampshire,$43 ,Decaf,11/6/2018,6/11/2018
203,$50 ,$60 ,$40 ,$110 ,$68 ,998,$80 ,Small Market,East,$21 ,1,Leaves,Herbal Tea,Mint,$52 ,$147 ,Connecticut,$39 ,Decaf,11/6/2018,6/11/2018
985,$40 ,$60 ,$40 ,$100 ,$48 ,599,$63 ,Small Market,South,$15 ,1,Leaves,Herbal Tea,Chamomile,$48 ,$110 ,Louisiana,$26 ,Decaf,11/6/2018,6/11/2018
505,$10 ,$30 ,$20 ,$40 ,$20 ,829,$29 ,Small Market,South,$5 ,1,Leaves,Herbal Tea,Chamomile,$17 ,$49 ,New Mexico,$16 ,Decaf,11/6/2018,6/11/2018
405,$50 ,$70 ,$20 ,$120 ,$58 ,338,$72 ,Small Market,South,$22 ,1,Leaves,Herbal Tea,Chamomile,$23 ,$129 ,Oklahoma,$51 ,Decaf,11/6/2018,6/11/2018
337,$70 ,$90 ,$40 ,$160 ,$77 ,529,$96 ,Small Market,South,$29 ,1,Leaves,Herbal Tea,Lemon,$46 ,$171 ,Louisiana,$59 ,Decaf,12/16/2018,16/12/2018
505,$20 ,$40 ,$20 ,$60 ,$31 ,976,$37 ,Small Market,South,$9 ,1,Leaves,Herbal Tea,Lemon,$10 ,$67 ,New Mexico,$28 ,Decaf,5/7/2016,7/5/2016
580,$80 ,$130 ,$40 ,$210 ,$92 ,599,$129 ,Small Market,South,$83 ,1,Leaves,Herbal Tea,Lemon,$23 ,$219 ,Oklahoma,$104 ,Decaf,5/7/2016,7/5/2016
775,$100 ,$150 ,$40 ,$250 ,$121 ,788,$168 ,Small Market,West,$109 ,1,Leaves,Herbal Tea,Chamomile,$35 ,$286 ,Nevada,$133 ,Decaf,12/4/2018,4/12/2018
503,$20 ,$40 ,$40 ,$60 ,$30 ,794,$45 ,Small Market,West,$8 ,1,Leaves,Herbal Tea,Chamomile,$36 ,$74 ,Oregon,$18 ,Decaf,10/3/2018,3/10/2018
435,$40 ,$70 ,$40 ,$110 ,$51 ,265,$74 ,Small Market,West,$16 ,1,Leaves,Herbal Tea,Chamomile,$47 ,$124 ,Utah,$37 ,Decaf,1/13/2015,13/1/2015
509,$90 ,$150 ,$100 ,$240 ,$110 ,"1,020",$165 ,Small Market,West,$36 ,1,Leaves,Herbal Tea,Chamomile,$135 ,$273 ,Washington,$62 ,Decaf,6/12/2016,12/6/2016
702,$160 ,$240 ,$160 ,$400 ,$195 ,956,$270 ,Small Market,West,$64 ,1,Leaves,Herbal Tea,Lemon,$221 ,$461 ,Nevada,$102 ,Decaf,6/12/2016,12/6/2016
541,$30 ,$50 ,$30 ,$80 ,$43 ,602,$56 ,Small Market,West,$14 ,1,Leaves,Herbal Tea,Lemon,$41 ,$98 ,Oregon,$24 ,Decaf,7/12/2015,12/7/2015
435,$40 ,$70 ,$40 ,$110 ,$52 ,397,$80 ,Small Market,West,$17 ,1,Leaves,Herbal Tea,Lemon,$44 ,$131 ,Utah,$45 ,Decaf,7/12/2015,12/7/2015
206,$30 ,$50 ,$50 ,$80 ,$40 ,793,$59 ,Small Market,West,$11 ,1,Leaves,Herbal Tea,Lemon,$50 ,$98 ,Washington,$21 ,Decaf,12/6/2015,6/12/2015
702,$100 ,$170 ,$120 ,$270 ,$127 ,671,$185 ,Small Market,West,$40 ,1,Leaves,Herbal Tea,Mint,$167 ,$309 ,Nevada,$60 ,Decaf,12/6/2015,6/12/2015
801,$80 ,$30 ,($10),$110 ,$98 ,973,$38 ,Small Market,West,$30 ,1,Leaves,Herbal Tea,Mint,($21),$135 ,Utah,$49 ,Decaf,5/25/2017,25/5/2017
319,$220 ,$230 ,$150 ,$450 ,$260 ,"1,559",$261 ,Small Market,Central,$72 ,1,Leaves,Tea,Darjeeling,$228 ,$516 ,Iowa,$89 ,Regular,5/25/2017,25/5/2017
417,$30 ,$50 ,$20 ,$80 ,$39 ,212,$53 ,Small Market,Central,$12 ,1,Leaves,Tea,Darjeeling,$19 ,$91 ,Missouri,$36 ,Regular,5/25/2017,25/5/2017
715,$30 ,$60 ,$30 ,$90 ,$45 ,410,$65 ,Small Market,Central,$14 ,1,Leaves,Tea,Darjeeling,$37 ,$109 ,Wisconsin,$35 ,Regular,2/21/2017,21/2/2017
515,$220 ,$290 ,$170 ,$510 ,$265 ,"1,538",$324 ,Small Market,Central,$100 ,1,Leaves,Tea,Earl Grey,$262 ,$584 ,Iowa,$125 ,Regular,2/21/2017,21/2/2017
417,$20 ,$40 ,$0 ,$60 ,$34 ,182,$42 ,Small Market,Central,$12 ,1,Leaves,Tea,Earl Grey,($6),$75 ,Missouri,$43 ,Regular,2/21/2017,21/2/2017
608,$50 ,$80 ,$10 ,$130 ,$64 ,551,$90 ,Small Market,Central,$58 ,1,Leaves,Tea,Earl Grey,$3 ,$153 ,Wisconsin,$82 ,Regular,2/21/2017,21/2/2017
314,$30 ,$40 ,$0 ,$70 ,$36 ,212,$45 ,Small Market,Central,$13 ,1,Leaves,Tea,Green Tea,($3),$80 ,Missouri,$44 ,Regular,10/2/2017,2/10/2017
475,$40 ,$70 ,$50 ,$110 ,$44 ,844,$65 ,Small Market,East,$12 ,1,Leaves,Tea,Darjeeling,$58 ,$108 ,Connecticut,$21 ,Regular,3/11/2018,11/3/2018
603,$20 ,$30 ,$20 ,$50 ,$20 ,829,$29 ,Small Market,East,$5 ,1,Leaves,Tea,Darjeeling,$17 ,$49 ,New Hampshire,$16 ,Regular,9/9/2017,9/9/2017
860,$20 ,$40 ,$30 ,$60 ,$23 ,787,$34 ,Small Market,East,$6 ,1,Leaves,Tea,Green Tea,$23 ,$56 ,Connecticut,$16 ,Regular,7/14/2015,14/7/2015
603,$0 ,$40 ,$30 ,$40 ,$0 ,645,$43 ,Small Market,East,$0 ,1,Leaves,Tea,Green Tea,$44 ,$43 ,New Hampshire,$10 ,Regular,6/21/2015,21/6/2015
775,$170 ,$240 ,$170 ,$410 ,$263 ,"1,433",$349 ,Small Market,West,$86 ,1,Leaves,Tea,Darjeeling,$319 ,$607 ,Nevada,$110 ,Regular,6/21/2015,21/6/2015
503,$10 ,$20 ,$20 ,$30 ,$20 ,464,$29 ,Small Market,West,$5 ,1,Leaves,Tea,Darjeeling,$17 ,$49 ,Oregon,$16 ,Regular,6/21/2015,21/6/2015
435,$20 ,$50 ,$10 ,$70 ,$43 ,282,$61 ,Small Market,West,$39 ,1,Leaves,Tea,Darjeeling,($11),$103 ,Utah,$64 ,Regular,6/21/2015,21/6/2015
425,$30 ,$50 ,$30 ,$80 ,$48 ,351,$82 ,Small Market,West,$14 ,1,Leaves,Tea,Darjeeling,$61 ,$129 ,Washington,$35 ,Regular,6/21/2015,21/6/2015
775,$170 ,$180 ,$120 ,$350 ,$260 ,"1,559",$261 ,Small Market,West,$72 ,1,Leaves,Tea,Earl Grey,$226 ,$516 ,Nevada,$90 ,Regular,6/21/2015,21/6/2015
503,$60 ,$90 ,$50 ,$150 ,$94 ,697,$141 ,Small Market,West,$31 ,1,Leaves,Tea,Earl Grey,$109 ,$233 ,Oregon,$58 ,Regular,7/5/2016,5/7/2016
435,$20 ,$40 ,$20 ,$60 ,$39 ,212,$53 ,Small Market,West,$12 ,1,Leaves,Tea,Earl Grey,$19 ,$91 ,Utah,$36 ,Regular,12/16/2018,16/12/2018
425,$20 ,$50 ,$30 ,$70 ,$45 ,410,$65 ,Small Market,West,$14 ,1,Leaves,Tea,Earl Grey,$37 ,$109 ,Washington,$35 ,Regular,9/8/2017,8/9/2017
702,$170 ,($170),($250),$0 ,$265 ,"3,742",($265),Small Market,West,$100 ,1,Leaves,Tea,Green Tea,($524),$18 ,Nevada,$124 ,Regular,5/17/2015,17/5/2015
541,$70 ,$110 ,$70 ,$180 ,$114 ,555,$159 ,Small Market,West,$35 ,1,Leaves,Tea,Green Tea,$139 ,$271 ,Oregon,$54 ,Regular,10/13/2018,13/10/2018
801,$20 ,$30 ,$10 ,$50 ,$34 ,182,$42 ,Small Market,West,$12 ,1,Leaves,Tea,Green Tea,($4),$75 ,Utah,$42 ,Regular,10/24/2015,24/10/2015
206,$40 ,$60 ,$10 ,$100 ,$64 ,551,$90 ,Small Market,West,$58 ,1,Leaves,Tea,Green Tea,$3 ,$153 ,Washington,$82 ,Regular,12/5/2017,5/12/2017
720,$130 ,$180 ,$140 ,$310 ,$123 ,947,$178 ,Major Market,Central,$34 ,1,Beans,Coffee,Decaf Irish Cream,$182 ,$298 ,Colorado,$43 ,Decaf,7/25/2017,25/7/2017
815,$140 ,$220 ,$160 ,$360 ,$141 ,764,$204 ,Major Market,Central,$45 ,1,Beans,Coffee,Decaf Irish Cream,$186 ,$342 ,Illinois,$64 ,Decaf,4/17/2018,17/4/2018
234,$40 ,$70 ,$20 ,$110 ,$44 ,496,$63 ,Major Market,Central,$40 ,1,Beans,Coffee,Decaf Irish Cream,($8),$106 ,Ohio,$64 ,Decaf,4/17/2018,17/4/2018
970,$60 ,$90 ,$50 ,$150 ,$54 ,641,$81 ,Major Market,Central,$17 ,1,Beans,Espresso,Decaf Espresso,$46 ,$134 ,Colorado,$45 ,Decaf,4/17/2018,17/4/2018
309,$300 ,$310 ,$210 ,$610 ,$260 ,"1,715",$261 ,Major Market,Central,$72 ,1,Beans,Espresso,Decaf Espresso,$226 ,$516 ,Illinois,$90 ,Decaf,4/17/2018,17/4/2018
740,$50 ,$80 ,$30 ,$130 ,$51 ,396,$64 ,Major Market,Central,$19 ,1,Beans,Espresso,Decaf Espresso,$17 ,$114 ,Ohio,$48 ,Decaf,4/17/2018,17/4/2018
954,$110 ,$150 ,$100 ,$260 ,$118 ,636,$164 ,Major Market,East,$36 ,1,Beans,Coffee,Decaf Irish Cream,$145 ,$279 ,Florida,$55 ,Decaf,9/17/2016,17/9/2016
772,$80 ,$120 ,$80 ,$200 ,$91 ,533,$121 ,Major Market,East,$30 ,1,Beans,Espresso,Decaf Espresso,$87 ,$210 ,Florida,$54 ,Decaf,8/23/2017,23/8/2017
430,$100 ,$130 ,$100 ,$230 ,$83 ,574,$107 ,Major Market,South,$27 ,1,Beans,Coffee,Decaf Irish Cream,$94 ,$188 ,Texas,$36 ,Decaf,8/23/2017,23/8/2017
409,$80 ,$110 ,$90 ,$190 ,$94 ,562,$136 ,Major Market,South,$26 ,1,Beans,Espresso,Decaf Espresso,$137 ,$228 ,Texas,$34 ,Decaf,8/23/2017,23/8/2017
925,$250 ,($40),($140),$210 ,$200 ,"2,393",($31),Major Market,West,$66 ,1,Beans,Coffee,Decaf Irish Cream,($196),$167 ,California,$103 ,Decaf,11/8/2016,8/11/2016
661,$260 ,$340 ,$230 ,$600 ,$272 ,"1,616",$362 ,Major Market,West,$89 ,1,Beans,Espresso,Decaf Espresso,$331 ,$628 ,California,$113 ,Decaf,11/8/2016,8/11/2016
719,$110 ,$170 ,$130 ,$280 ,$113 ,897,$163 ,Major Market,Central,$31 ,1,Beans,Coffee,Amaretto,$167 ,$274 ,Colorado,$39 ,Regular,11/8/2016,8/11/2016
513,$50 ,$70 ,$40 ,$120 ,$50 ,397,$68 ,Major Market,Central,$16 ,1,Beans,Coffee,Amaretto,$33 ,$117 ,Ohio,$41 ,Regular,11/8/2016,8/11/2016
970,$80 ,$110 ,$80 ,$190 ,$83 ,574,$107 ,Major Market,Central,$27 ,1,Beans,Coffee,Colombian,$94 ,$188 ,Colorado,$36 ,Regular,11/17/2018,17/11/2018
312,$210 ,$290 ,$190 ,$500 ,$200 ,"1,095",$278 ,Major Market,Central,$66 ,1,Beans,Coffee,Colombian,$230 ,$474 ,Illinois,$103 ,Regular,11/8/2016,8/11/2016
234,$40 ,$50 ,$20 ,$90 ,$38 ,414,$55 ,Major Market,Central,$12 ,1,Beans,Coffee,Colombian,$26 ,$92 ,Ohio,$33 ,Regular,11/8/2016,8/11/2016
303,$100 ,$170 ,$140 ,$270 ,$94 ,562,$136 ,Major Market,Central,$26 ,1,Beans,Espresso,Caffe Mocha,$137 ,$228 ,Colorado,$34 ,Regular,4/22/2018,22/4/2018
773,$310 ,$430 ,$300 ,$740 ,$272 ,"1,616",$362 ,Major Market,Central,$89 ,1,Beans,Espresso,Caffe Mocha,$333 ,$628 ,Illinois,$113 ,Regular,8/24/2015,24/8/2015
440,$170 ,$180 ,$120 ,$350 ,$149 ,"1,245",$149 ,Major Market,Central,$41 ,1,Beans,Espresso,Caffe Mocha,$115 ,$295 ,Ohio,$61 ,Regular,12/17/2018,17/12/2018
941,$100 ,$160 ,$110 ,$260 ,$111 ,767,$167 ,Major Market,East,$36 ,1,Beans,Coffee,Colombian,$137 ,$276 ,Florida,$63 ,Regular,3/24/2017,24/3/2017
774,$50 ,$560 ,$530 ,$610 ,$54 ,"-1,006",$595 ,Major Market,East,$17 ,1,Beans,Coffee,Colombian,$755 ,$643 ,Massachusetts,$45 ,Regular,9/21/2016,21/9/2016
917,$340 ,$500 ,$350 ,$840 ,$356 ,"2,476",$534 ,Major Market,East,$124 ,1,Beans,Coffee,Colombian,$493 ,$882 ,New York,$165 ,Regular,9/21/2016,21/9/2016
772,$100 ,$150 ,$40 ,$250 ,$110 ,665,$154 ,Major Market,East,$100 ,1,Beans,Espresso,Caffe Mocha,$35 ,$262 ,Florida,$120 ,Regular,11/21/2017,21/11/2017
781,$40 ,$60 ,$10 ,$100 ,$44 ,543,$67 ,Major Market,East,$40 ,1,Beans,Espresso,Caffe Mocha,($4),$110 ,Massachusetts,$65 ,Regular,9/16/2018,16/9/2018
845,$130 ,($60),($210),$70 ,$144 ,"1,979",($72),Major Market,East,$131 ,1,Beans,Espresso,Caffe Mocha,($326),$71 ,New York,$153 ,Regular,6/11/2016,11/6/2016
413,$140 ,$150 ,$100 ,$290 ,$149 ,"1,245",$149 ,Major Market,East,$41 ,1,Beans,Espresso,Regular Espresso,$115 ,$295 ,Massachusetts,$61 ,Regular,6/11/2016,11/6/2016
718,$240 ,$420 ,$340 ,$660 ,$260 ,"1,405",$415 ,Major Market,East,$72 ,1,Beans,Espresso,Regular Espresso,$439 ,$669 ,New York,$90 ,Regular,6/11/2016,11/6/2016
469,$300 ,$360 ,$270 ,$660 ,$244 ,"1,213",$288 ,Major Market,South,$75 ,1,Beans,Coffee,Colombian,$265 ,$527 ,Texas,$89 ,Regular,6/11/2016,11/6/2016
281,$40 ,$70 ,$40 ,$110 ,$54 ,-321,$81 ,Major Market,South,$17 ,1,Beans,Espresso,Caffe Latte,$46 ,$134 ,Texas,$45 ,Regular,6/11/2016,11/6/2016
432,$90 ,$140 ,$120 ,$230 ,$113 ,897,$163 ,Major Market,South,$31 ,1,Beans,Espresso,Caffe Mocha,$166 ,$274 ,Texas,$40 ,Regular,10/3/2018,3/10/2018
650,$170 ,($50),($110),$120 ,$141 ,"1,514",($45),Major Market,West,$45 ,1,Beans,Coffee,Amaretto,($156),$95 ,California,$63 ,Regular,5/5/2017,5/5/2017
530,$440 ,$670 ,$500 ,"$1,110 ",$356 ,"2,476",$534 ,Major Market,West,$124 ,1,Beans,Coffee,Colombian,$493 ,$882 ,California,$165 ,Regular,9/11/2018,11/9/2018
